ID;IDr;CisloPece;CisloPodstavce;CisloOchrannehoPoklopu;Vsazky;Smena;CasZahajeni;CasUkonceni;Batch01_GIN;Batch01_Lot;Batch01_WGHT;Batch01_stred;Batch01_cont;Batch01_Nazev;Batch01_CisloZakazky;Batch02_GIN;Batch02_Lot;Batch02_WGHT;Batch02_stred;Batch02_cont;Batch02_Nazev;Batch02_CisloZakazky;Batch03_GIN;Batch03_Lot;Batch03_WGHT;Batch03_stred;Batch03_cont;Batch03_Nazev;Batch03_CisloZakazky;Batch04_GIN;Batch04_Lot;Batch04_WGHT;Batch04_stred;Batch04_cont;Batch04_Nazev;Batch04_CisloZakazky;Batch05_GIN;Batch05_Lot;Batch05_WGHT;Batch05_stred;Batch05_cont;Batch05_Nazev;Batch05_CisloZakazky;Batch06_GIN;Batch06_Lot;Batch06_WGHT;Batch06_stred;Batch06_cont;Batch06_Nazev;Batch06_CisloZakazky;Batch07_GIN;Batch07_Lot;Batch07_WGHT;Batch07_stred;Batch07_cont;Batch07_Nazev;Batch07_CisloZakazky;Batch08_GIN;Batch08_Lot;Batch08_WGHT;Batch08_stred;Batch08_cont;Batch08_Nazev;Batch08_CisloZakazky;Batch09_GIN;Batch09_Lot;Batch09_WGHT;Batch09_stred;Batch09_cont;Batch09_Nazev;Batch09_CisloZakazky;Batch10_GIN;Batch10_Lot;Batch10_WGHT;Batch10_stred;Batch10_cont;Batch10_Nazev;Batch10_CisloZakazky;Batch11_GIN;Batch11_Lot;Batch11_WGHT;Batch11_stred;Batch11_cont;Batch11_Nazev;Batch11_CisloZakazky;Batch12_GIN;Batch12_Lot;Batch12_WGHT;Batch12_stred;Batch12_cont;Batch12_Nazev;Batch12_CisloZakazky;Plyn_Spotreba_Cyklus;OA_Spotreba_Cyklus;Zdroj;StatusProgramu;Reported;PosledniZmena;RadekVytvoren
351;13;0;2;10;prp2x4; ;08.10.2024 8:09;2024-10-08 12:49:58.000;XF13292211;43381;850;B410;M071024080;Predtah;522494;XF13292211;43381;850;B410;M071024075;Predtah;522494;XF13292211;43381;850;B410;M071024062;Predtah;522494;XF13292211;43381;850;B410;M051024158;Predtah;522494;XF13292211;43381;850;B410;M051024157;Predtah;522494;XF13292211;43381;850;B410;M051024090;Predtah;522494;XF13292211;43381;850;B410;M051024121;Predtah;522494;XF13292211;43381;850;B410;M051024102;Predtah;522494;XF13292211;43381;850;B410;M051024123;Predtah;522494;XF13292211;43381;850;B410;M051024122;Predtah;522494;XF13292211;43381;850;B410;M081024038;Predtah;522494;XF13292211;43381;850;B410;M081024047;Predtah;522494;279;175;1ESAB1;0;1;2024-10-08 12:49:58.000;08.10.2024 8:53
352;14;3;2;10;;D;08.10.2024 14:36;2024-10-09 08:20:25.000;;;0;NULL;NULL;Dratovny;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;224;70;1ESAB1;0;1;2024-10-09 08:20:25.000;08.10.2024 13:00
353;14;1;7;5;prp7x3;D;08.10.2024 15:27;2024-10-10 02:05:30.000;XF13292211;43381;850;B410;M071024080;Predtah;522494;XF13292211;43381;850;B410;M071024075;Predtah;522494;XF13292211;43381;850;B410;M071024062;Predtah;522494;XF13292211;43381;850;B410;M051024158;Predtah;522494;XF13292211;43381;850;B410;M051024157;Predtah;522494;XF13292211;43381;850;B410;M051024090;Predtah;522494;XF13292211;43381;850;B410;M051024121;Predtah;522494;XF13292211;43381;850;B410;M051024102;Predtah;522494;XF13292211;43381;850;B410;M051024123;Predtah;522494;XF13292211;43381;850;B410;M051024122;Predtah;522494;XF13292211;43381;850;B410;M081024038;Predtah;522494;XF13292211;43381;850;B410;M081024047;Predtah;522494;395;223;1ESAB1;0;1;2024-10-10 02:05:30.000;08.10.2024 14:45
354;16;2;1;1;66p1x2;B;08.10.2024 19:26;2024-10-09 09:28:09.000;XF12665500;728590;1118;B485;H081024098;VD;525438;XF12665500;728590;1060;B485;H081024092;VD;525438;XF12665500;728590;1002;B485;H081024093;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;188;67;1ESAB2;0;1;2024-10-09 09:56:09.000;08.10.2024 19:26
355;14;2;3;8;66p3x1;B;09.10.2024 5:05;2024-10-09 20:17:57.000;XF12665500;728590;966;B485;H081024097;VD;525438;XF12665500;728590;1010;B485;H081024096;VD;525438;XF12665500;728590;1114;B485;H081024099;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;218;399;1ESAB1;0;1;2024-10-09 20:17:57.000;08.10.2024 19:53
356;16;3;4;7;prp4x4;B;09.10.2024 3:33;2024-10-10 12:02:07.000;XF13292211;43381;800;B410;M081024088;Predtah;522494;XF13292211;43381;500;B410;M081024083;Predtah;522494;XF13292211;43381;850;B410;M081024079;Predtah;522494;XF13292211;43381;850;B410;M081024063;Predtah;522494;XF13292211;43381;850;B410;M081024072;Predtah;522494;XF13292211;43381;850;B410;M081024071;Predtah;522494;XF13292211;43381;850;B410;M081024070;Predtah;522494;XF13292211;43381;850;B410;M081024062;Predtah;522494;XF13292211;43381;850;B410;M081024059;Predtah;522494;XF13292211;43381;850;B410;M081024051;Predtah;522494;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;422;209;1ESAB1;0;1;2024-10-10 12:02:07.000;2024-10-09 03:25:03.097
357;15;2;2;10;66P2X1;A;09.10.2024 14:17;2024-10-10 02:53:40.000;XF12665500;728590;1154;B485;H081024095;VD;525438;XF12665500;728590;1096;B485;H081024094;VD;525438;XF12665500;2962474;1058;B485;H091024004;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;185;68;1ESAB1;0;1;2024-10-10 02:53:40.000;09.10.2024 8:22
358;17;2;1;1;66P1X3;A;09.10.2024 21:51;2024-10-10 09:22:47.000;xf12665500;728590;1014;b485;h091024003;VD;525438;xf12665500;728590;1114;b485;h091024002;VD;525438;xf12665500;728590;1020;b485;h091024001;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;175;58;1ESAB1;0;1;2024-10-10 09:22:47.000;09.10.2024 11:08
359;13;1;5;4;PRP5X4;A;09.10.2024 21:34;2024-10-11 07:47:41.000;xf13092211;40942;870;b410;m081024082;Predtah;525376;xf13092211;40942;870;b410;m091024016;Predtah;525376;xf13092211;40942;870;b410;m091024017;Predtah;525376;xf13092211;40942;870;b410;m091024036;Predtah;525376;xf13092211;40942;870;b410;m091024037;Predtah;525376;xf13092211;40942;870;b410;m091024044;Predtah;525376;xf13092211;40942;810;b410;m091024069;Predtah;525376;xf13092211;43461;835;b410;m091024081;Predtah;525377;xf13092211;43461;840;b410;m091024082;Predtah;525377;xf13092211;43461;840;b410;m091024104;Predtah;525377;xf13092211;43461;840;b410;m091024091;Predtah;525377;xf13092211;43461;840;b410;m091024115;Predtah;525377;397;246;1ESAB1;0;1;2024-10-11 07:47:41.000;09.10.2024 12:02
360;13;3;6;3;PRP6X3;A;14.10.2024 6:22;NULL;xf13132211;40962;850;b410;m091024022;Predtah;525378;xf13132211;40962;850;b410;m091024045;Predtah;525378;xf13132211;40962;850;b410;m091024039;Predtah;525378;xf13132211;40962;850;b410;m091024023;Predtah;525378;xf13132211;40962;850;b410;m091024038;Predtah;525378;xf13132211;40962;850;b410;m091024046;Predtah;525378;xf13132211;40962;850;b410;m091024056;Predtah;525378;xf13132211;40962;850;b410;m091024055;Predtah;525378;xf13132211;40962;850;b410;m091024072;Predtah;525378;xf13132211;40962;850;b410;m091024105;Predtah;525378;xf13132211;40962;850;b410;m091024092;Predtah;525378;xf13132211;40962;850;b410;m091024116;Predtah;525378;0;0;1ESAB1;1;0;2024-10-14 06:22:15.000;09.10.2024 14:41
361;16;2;3;8;66p3x3;D;11.10.2024 4:14;2024-10-11 04:15:36.000;XF12665500;728590;1106;B485;H081024103;VD;525438;XF12665500;728590;1148;B485;H111024021;VD;525438;XF12665500;728590;1056;B485;H111024022;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;197;348;1ESAB1;0;1;2024-10-11 04:15:36.000;10.10.2024 3:50
362;16;2;2;10;sawp2x1;D;10.10.2024 3:55;2024-10-10 15:34:04.000;XF12245501;28624;990;B430;2;VD;525892;XF12245501;28624;1042;B430;2;VD;525892;XF12245501;28624;984;B430;2;VD;525892;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;181;63;1ESAB1;0;1;2024-10-10 15:34:04.000;10.10.2024 3:53
363;15;1;7;5;prp7x4;A;14.10.2024 6:08;1900-01-01 00:00:00.000;XF13092211;43461;753;B410;M091024126;Predtah;525377;XF13262211;40926;840;B410;M091024132;Predtah;525379;XF13262211;40926;840;B410;M101024012;Predtah;525379;XF13262211;40926;840;B410;M101024006;Predtah;525379;XF13262211;40926;840;B410;M101024029;Predtah;525379;XF13262211;40926;840;B410;M101024037;Predtah;525379;XF13262211;40926;840;B410;M101024038;Predtah;525379;XF13262211;40926;840;B410;M101024046;Predtah;525379;XF13262211;40926;840;B410;M101024063;Predtah;525379;XF13262211;40926;840;B410;M101024045;Predtah;525379;XF13262211;40926;450;B410;M101024074;Predtah;525379;;;0;;; ;;0;0;1ESAB1;1;0;2024-10-14 06:08:23.000;2024-10-10 04:21:23.077
364;12;4;8;11;VASPP8X1;A;10.10.2024 14:15;2024-10-10 22:40:33.000;NULL;NULL;NULL;NULL;NULL;Vaspo;NULL;NULL;NULL;NULL;NULL;NULL;Vaspo;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;82;55;1ESAB1;0;1;2024-10-10 22:40:33.000;10.10.2024 8:26
365;18;2;1;1;66P1X4;A;10.10.2024 15:52;2024-10-11 04:11:03.000;xf12665500;728590;946;b485;h101024048;VD;525438;xf12665500;728590;1110;b485;h101024045;VD;525438;xf12665500;728590;1080;b485;h101024044;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;165;59;1ESAB1;0;1;2024-10-11 04:11:03.000;10.10.2024 10:12
366;17;0;4;7;PRP4X5;A;01.01.1900 0:00;1900-01-01 00:00:00.000;xf13132211;40962;850;b410;m091024127;Predtah;525378;xf13132211;40962;850;b410;m091024133;Predtah;525378;xf13132211;40962;850;b410;m101024007;Predtah;525378;xf13132211;40962;850;b410;m101024013;Predtah;525378;xf13132211;40962;850;b410;m101024030;Predtah;525378;xf13132211;40962;850;b410;m101024035;Predtah;525378;xf13132211;40962;850;b410;m101024036;Predtah;525378;xf13132211;40962;850;b410;m101024044;Predtah;525378;xf13132211;40962;850;b410;m101024061;Predtah;525378;xf13132211;40962;850;b410;m101024043;Predtah;525378;xf13132211;40962;850;b410;m101024062;Predtah;525378;xf13132211;40962;850;b410;m101024072;Predtah;525378;165;59;1ESAB1;3;0;2024-10-11 04:55:54.000;2024-10-10 14:03:33.063
367;17;2;2;10;66P2X2;A;10.10.2024 22:21;2024-10-11 10:07:24.000;xf12665500;728590;998;b485;h101024046;VD;525438;xf12665500;728590;1002;b485;h101024047;VD;525438;xf12665500;728590;950;b485;h101024049;VD;525438;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;NULL;NULL;NULL;NULL;NULL; ;NULL;175;67;1ESAB1;0;1;2024-10-11 10:07:24.000;10.10.2024 16:51
368;13;2;8;11;prp8x3;D;14.10.2024 6:34;1900-01-01 00:00:00.000;XF13132211;40962;850;B410;M101024087;Predtah;525378;XF13132211;40962;850;B410;M101024086;Predtah;525378;XF13132211;40962;850;B410;M101024116;Predtah;525378;XF13132211;40962;850;B410;M101024128;Predtah;525378;XF13132211;40962;850;B410;M101024073;Predtah;525378;XF13132211;40962;850;B410;M101024137;Predtah;525378;XF13132211;40962;850;B410;M101024143;Predtah;525378;XF13132211;40962;850;B410;M101024155;Predtah;525378;XF13132211;40962;850;B410;M111024009;Predtah;525378;xf13132211;40962;555;b410;m111024019;Predtah;525378;xf13132211;40962;850;b410;m111024013;Predtah;525378;;;0;;;Predtah;525378;0;0;1ESAB1;1;0;2024-10-14 06:35:24.000;11.10.2024 1:10
369;18;2;3;8;66p3x3;D;11.10.2024 4:15;2024-10-11 15:41:01.000;XF12665500;728590;1106;B485;H081024103;VD;525438;XF12665500;728590;1148;B485;H111024021;VD;525438;XF12665500;728590;1056;B485;H111024022;VD;525438;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;182;328;1ESAB1;0;1;2024-10-11 15:41:01.000;11.10.2024 4:19
370;19;2;1;1;66p1x5;D;11.10.2024 10:34;2024-10-11 20:59:16.000;xf12665500;728590;1150;b485;h111024020;VD;525438;xf12665500;728590;950;b485;h111024023;VD;525438;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;148;52;1ESAB1;0;1;2024-10-11 20:59:16.000;11.10.2024 4:49
371;18;2;2;10;66P2X3;B;11.10.2024 15:50;2024-10-12 03:05:18.000;xf12665500;728590;1154;b485;h111024019;VD;525438;xf12665500;728590;1196;b485;h111024018;VD;525438;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;158;67;1ESAB1;0;1;2024-10-12 03:05:18.000;11.10.2024 13:25
372;14;4;5;4;prp5x5;A;14.10.2024 7:10;NULL;XF13962211;76891;850;B410;M111024060;Predtah;525381;XF13962211;76891;850;B410;M111024038;Predtah;525381;XF13962211;76891;780;B410;M111024037;Predtah;525381;XF13962211;76891;850;B410;M111024122;Predtah;525381;XF13962211;76891;850;B410;M111024140;Predtah;525381;XF13962211;76891;850;B410;M121024011;Predtah;525381;XF13962211;76891;850;B410;M121024028;Predtah;525381;XF13962211;76891;550;B410;M131024106;Predtah;525381;XF13962211;76891;500;B410;M121024101;Predtah;525381;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;399;247;1ESAB1;1;0;2024-10-14 07:10:51.000;11.10.2024 15:15
373;20;0;1;1;PRP1X1;A;01.01.1900 0:00;1900-01-01 00:00:00.000;xf13292211;40288;850;b410;m111024070;Predtah;525380;xf13292211;40288;850;b410;m101024115;Predtah;525380;xf13292211;40288;850;b410;m101024123;Predtah;525380;xf13292211;40288;850;b410;m101024134;Predtah;525380;xf13292211;40288;850;b410;m101024142;Predtah;525380;xf13292211;40288;850;b410;m101024154;Predtah;525380;xf13292211;40288;850;b410;m111024006;Predtah;525380;xf13292211;40288;850;b410;m111024012;Predtah;525380;xf13292211;40288;850;b410;m111024020;Predtah;525380;xf13292211;40288;850;b410;m111024028;Predtah;525380;xf13292211;40288;850;b410;m111024029;Predtah;525380;xf13292211;40288;850;b410;m111024039;Predtah;525380;148;52;1ESAB2;3;0;2024-10-11 23:27:35.000;11.10.2024 23:27
374;1;0;1;1;PRP1X10;B;25.07.2024 20:44;2024-07-29 04:35:17.000;xf13292211;737181;850;b410;m240724075;Predtah;492760;xf13292211;737181;850;b410;m240724074;Predtah;492760;xf13292211;737181;850;b410;m240724088;Predtah;492760;xf13292211;737181;850;b410;m240724089;Predtah;492760;xf13292211;737181;850;b410;m240724085;Predtah;492760;xf13292211;737181;850;b410;m240724086;Predtah;492760;xf13292211;737181;850;b410;m240724094;Predtah;492760;xf13292211;737181;850;b410;m240724099;Predtah;492760;xf13292211;737181;940;b410;m240724109;Predtah;492760;xf13292211;737181;650;b410;m240724114;Predtah;492760;xf13292211;737181;850;b410;m250724003;Predtah;493176;xf13292211;737181;850;b410;m250724032;Predtah;493176;0;1;NULL;0;1;NULL;NULL
375;1;4;3;5;PRP3X9;B;25.07.2024 20:52;2024-07-27 09:58:17.000;xf13292211;737181;650;b410;m240724117;Predtah;492760;xf13292211;737181;850;b410;m230724029;Predtah;492760;xf13292211;737181;850;b410;m230724011;Predtah;492760;xf13292211;737181;850;b410;m230724037;Predtah;492760;xf13292211;737181;850;b410;m230724062;Predtah;492760;xf13292211;737181;850;b410;m230724046;Predtah;492760;xf13292211;737181;850;b410;m230724074;Predtah;492760;xf13292211;737181;850;b410;m230724069;Predtah;492760;xf13292211;737181;850;b410;m230724098;Predtah;492760;xf13292211;737181;850;b410;m230724088;Predtah;492760;xf13292211;737181;685;b410;m230724119;Predtah;492760;xf13292211;737181;850;b410;m230724106;Predtah;492760;488;219;NULL;0;1;NULL;NULL
376;1;0;4;7;PRP4X9;A;29.07.2024 4:25;2024-07-29 05:02:18.000;xf13292211;737181;850;b410;m250724045;Predtah;493176;xf13292211;737181;850;b410;m250724056;Predtah;493176;xf13292211;737181;850;b410;m250724023;Predtah;493176;xf13292211;737181;850;b410;m250724044;Predtah;493176;xf13292211;737181;850;b410;m250724006;Predtah;493176;xf13292211;737181;850;b410;m250724069;Predtah;493176;xf13292211;737181;850;b410;m250724081;Predtah;493176;xf13292211;737181;850;b410;m250724093;Predtah;493176;xf13292211;737181;850;b410;m250724101;Predtah;493176;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;0;2;NULL;0;1;NULL;NULL
377;1;3;7;5;PRP7X1;A;19.08.2024 11:29;2024-08-20 03:48:30.000;xf13312211;59540;850;b410;m190824012;Predtah;497130;xf13312211;59540;850;b410;m190824027;Predtah;497130;xf13312211;59540;850;b410;m190824040;Predtah;497130;xf13312211;59540;800;b410;m190824049;Predtah;497130;xf13312211;59540;880;b410;m190824055;Predtah;497130;xf13312211;59540;660;b410;m190824064;Predtah;497130;xf13312211;59540;560;b410;m190824067;Predtah;497130;xf13312211;59540;550;b410;m200824004;Predtah;497130;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;74;121;1ESAB1;0;1;NULL;NULL
378;2;2;1;1;PRP1X1;A;02.09.2024 6:14;2024-09-03 13:50:36.000;xf13132211;40962;800;b410;m280824095;Predtah;507367;xf13132211;40962;727;b410;m280824105;Predtah;507367;xf13132211;40962;850;b410;m280824087;Predtah;507367;xf13132211;40962;850;b410;m280824076;Predtah;507367;xf13132211;40962;850;b410;m280824041;Predtah;507367;xf13132211;40962;850;b410;m280824063;Predtah;507367;xf13132211;40962;850;b410;m280824035;Predtah;507367;xf13132211;40962;850;b410;m280824054;Predtah;507367;xf13132211;40962;850;b410;m280824019;Predtah;507367;xf13132211;40962;850;b410;m280824002;Predtah;507367;xf13132211;40962;850;b410;m280824012;Predtah;507367;NULL;NULL;0;NULL;NULL; ;NULL;433;82;1ESAB2;0;1;NULL;NULL
379;2;4;4;7;PRP4X1;A;02.09.2024 6:24;2024-09-04 08:33:08.000;xf13312211;57927;800;b410;m280824115;Predtah;507371;xf13312211;57927;800;b410;m280824122;Predtah;507371;xf13312211;57927;800;b410;m280824127;Predtah;507371;xf13312211;57927;790;b410;m290824006;Predtah;507371;xf13312211;57927;800;b410;m280824136;Predtah;507371;xf13312211;59540;800;b410;m290824007;Predtah;507372;xf13312211;59540;800;b410;m290824026;Predtah;507372;xf13312211;59540;800;b410;m290824039;Predtah;507372;xf13312211;59540;800;b410;m290824060;Predtah;507372;xf13312211;59540;792;b410;m290824078;Predtah;507372;xf13962211;76963;641;b410;m290824094;Predtah;507373;xf13962211;76963;506;b410;m290824086;Predtah;507373;483;344;1ESAB2;0;1;NULL;NULL
380;1;0;2;NULL;NULL;NULL;30.08.2024 11:17;2024-08-30 20:45:42.000;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;210;46;1ESAB1;0;1;NULL;NULL
381;2;0;3;NULL;NULL;NULL;30.08.2024 11:18;2024-08-30 16:16:24.000;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;194;62;1ESAB2;0;1;NULL;NULL
382;2;0;7;NULL;NULL;NULL;02.09.2024 6:42;2024-09-03 18:56:12.000;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;NULL;NULL;0;NULL;NULL; ;NULL;476;252;1ESAB1;0;1;NULL;NULL
383;1;0;5;4;PRP5X1;A;03.09.2024 2:44;2024-09-04 13:47:56.000;xf13292211;40288;850;b410;m300824121;Predtah;507369;xf13292211;40288;850;b410;m310824016;Predtah;507369;xf13292211;40288;850;b410;m020924033;Predtah;507369;xf13292211;40288;850;b410;m020924031;Predtah;507369;xf13292211;40288;850;b410;m010924098;Predtah;507369;xf13292211;40288;850;b410;m010924080;Predtah;507369;xf13292211;40288;850;b410;m010924006;Predtah;507369;xf13292211;40288;850;b410;m310824125;Predtah;507369;xf13292211;40288;850;b410;m310824118;Predtah;507369;xf13292211;40288;850;b410;m310824113;Predtah;507369;xf13292211;40288;850;b410;m310824110;Predtah;507369;xf13292211;40288;850;b410;m310824092;Predtah;507369;465;296;1ESAB2;0;1;NULL;NULL
